iter	Logloss
262	0.004279733122
263	0.004258267085
264	0.004249399866
265	0.004243095019
266	0.004220336223
267	0.004211728336
268	0.004191182231
269	0.004185218421
270	0.004157687628
271	0.004141786921
272	0.004065901773
273	0.004057563536
274	0.004049649155
275	0.004043716018
276	0.004028077711
277	0.004003018385
278	0.00399733984
279	0.003991987552
280	0.003982988436
281	0.003961544148
282	0.003947020971
283	0.003933404621
284	0.003914019378
285	0.003893188008
286	0.003887881452
287	0.003882884979
288	0.00386520185
289	0.003851972546
290	0.003831557224
291	0.003813130953
292	0.003808072296
293	0.003800614954
294	0.003787768515
295	0.003780684834
296	0.003738951822
297	0.00371885718
298	0.003699430388
299	0.003682876888
300	0.003677803173
301	0.003656022033
302	0.003651109774
303	0.003646423663
304	0.003630990034
305	0.003618546815
306	0.003599509301
307	0.00359497377
308	0.003578937263
309	0.003560435423
310	0.003552109456
311	0.003531705566
312	0.003516433113
313	0.003511731109
314	0.003511708243
315	0.003474225496
316	0.003474131802
317	0.003456116838
318	0.003449405425
319	0.003449400963
320	0.003449383674
321	0.003444833086
322	0.003444833086
323	0.003437207317
324	0.003432844954
325	0.003415353117
326	0.00341533527
327	0.003415343078
328	0.003357301957
329	0.003355897379
330	0.003349671726
331	0.003348745101
332	0.003346212008
333	0.003327265957
334	0.00330622963
335	0.003292937307
336	0.003292932008
337	0.003286958438
338	0.003286951745
339	0.003278290598
340	0.00324411922
341	0.003236592165
342	0.0032291839
343	0.003212746403
344	0.00320240545
345	0.003202403777
346	0.003202401267
347	0.003202404335
348	0.003190311633
349	0.003173986792
350	0.003173966993
351	0.003173939108
352	0.003173953608
353	0.003173931858
354	0.003173911781
355	0.003173905646
356	0.003173896723
357	0.003162390447
358	0.003162365071
359	0.003162355869
360	0.003151573493
361	0.003151565686
362	0.003151565686
363	0.003144064005
364	0.003144066794
365	0.003144058707
366	0.003144038351
367	0.003144035005
368	0.003128045065
369	0.003121195899
370	0.003121185303
371	0.003121192832
372	0.003121199803
373	0.003121195899
374	0.003121193111
375	0.003121190322
376	0.003121180283
377	0.003121185303
378	0.003121173033
379	0.003121139571
380	0.003121016876
381	0.003121007395
382	0.003119763993
383	0.003109734797
384	0.003109743721
385	0.003109732567
386	0.003109712489
387	0.003109710537
388	0.003109683767
389	0.003107993923
390	0.003107979423
391	0.003103474567
392	0.003103447797
393	0.003103449749
394	0.003103404575
395	0.003103398161
396	0.003073156926
397	0.003073144098
398	0.003057770422
399	0.003057741422
400	0.003057734172
401	0.003057737518
402	0.003057723575
403	0.003057724412
404	0.003047793372
405	0.003047772179
406	0.003047767438
407	0.003037050035
408	0.003027691757
409	0.00302768144
410	0.003027666382
411	0.003027639333
412	0.003027591371
413	0.003027553168
414	0.003027555399
415	0.003027533648
416	0.003025871411
417	0.003025850218
418	0.003025835718
419	0.0030258254
420	0.003019127372
421	0.003018043473
422	0.003015384339
423	0.003015387407
424	0.003015388243
425	0.003015373185
426	0.003015358127
427	0.003015366214
428	0.003015353108
429	0.003006497879
430	0.003006381877
431	0.003003835957
432	0.003003836794
433	0.003000316843
434	0.003000255217
435	0.003000238486
436	0.003000239601
437	0.003000221197
438	0.002960575951
439	0.002960564797
440	0.002960569259
441	0.002960545835
442	0.002960549461
443	0.002960545835
444	0.002954655363
445	0.002954644209
446	0.002954562784
447	0.002954549957
448	0.002954487494
449	0.00295440105
450	0.002954387665
451	0.002954381809
452	0.002954380415
453	0.002953355354
454	0.002941097014
455	0.002940069723
456	0.002939952605
457	0.002939950374
458	0.002924212796
459	0.002924208055
460	0.002923227611
461	0.002923221477
462	0.00292321813
463	0.002923201399
464	0.002917170106
465	0.002915319365
466	0.002915261921
467	0.002915264152
468	0.002915267219
469	0.002915263873
470	0.002915267219
471	0.002901060539
472	0.002901047712
473	0.002901036837
474	0.002901022894
475	0.002887762639
476	0.002887751484
477	0.002872985985
478	0.002872985985
479	0.002872935791
480	0.00287291432
481	0.002872912368
482	0.002870333822
483	0.002860101343
484	0.00286009716
485	0.002858748631
486	0.00285318581
487	0.002853189993
488	0.00285318832
489	0.002850631245
490	0.002850615351
491	0.002850615351
492	0.002813560363
493	0.002813543632
494	0.002813511843
495	0.002805280964
496	0.002805186155
497	0.002805166635
498	0.002805155481
499	0.002805123134
500	0.002805123134
501	0.002805118951
502	0.002805099153
503	0.002805094412
504	0.002805056767
505	0.002805052863
506	0.002805054536
507	0.002805026093
508	0.002804999045
509	0.002804972275
510	0.002804041745
511	0.002804027803
512	0.002804027803
513	0.002796175048
514	0.002786390405
515	0.002786378693
516	0.002786373674
517	0.002786372558
518	0.002786360289
519	0.002786366981
520	0.002786364193
521	0.002786361683
522	0.002786356106
523	0.002786356385
524	0.002786305076
525	0.00278631149
526	0.002786308422
527	0.002780658878
528	0.002780652743
529	0.002780640474
530	0.002780640753
531	0.002780639358
532	0.002780639358
533	0.00278062681
534	0.00278061956
535	0.002775205646
536	0.002775185568
537	0.002775162702
538	0.002775156289
539	0.002775156289
540	0.002775145414
541	0.002775022161
542	0.002774929582
543	0.002774864888
544	0.00277479406
545	0.00277475279
546	0.002774731597
547	0.002774685865
548	0.002774664672
549	0.002774603883
550	0.002774583527
551	0.002774588825
552	0.002774587152
553	0.002773266229
554	0.002773274316
555	0.002773209064
556	0.002773201814
557	0.002773207949
558	0.002773193449
559	0.002773188987
560	0.002773183968
561	0.002773184804
562	0.002773185641
563	0.002773171977
564	0.002773178112
565	0.00277317114
566	0.002773150505
567	0.002773155525
568	0.00275969812
569	0.002759675255
570	0.002759658802
571	0.002759647369
572	0.002759650158
573	0.002759628965
574	0.002759637888
575	0.002759628686
576	0.002759588253
577	0.002759589647
578	0.002759584349
579	0.002759577656
580	0.002759563714
581	0.002759562041
582	0.002749924911
583	0.002749859102
584	0.002749852967
585	0.002749852967
586	0.00274985464
587	0.002749855477
588	0.002749851294
589	0.002749834005
590	0.002749833447
591	0.002749823409
592	0.002749826476
593	0.002749804447
594	0.002749792735
595	0.002749793571
596	0.002748501092
597	0.002748499419
598	0.002748493284
599	0.002748460937
600	0.002748393455
601	0.002748373935
602	0.00273692092
603	0.002736865428
604	0.002736847303
605	0.002723423919
606	0.002723397986
607	0.002718191537
608	0.002717864723
609	0.002708672641
610	0.002695662515
611	0.002688112036
612	0.00268074281
613	0.002680730541
614	0.002680724685
615	0.002680656924
616	0.002680656924
617	0.002679387589
618	0.002679376435
619	0.002679316761
620	0.002679315087
621	0.002677860316
622	0.002677835498
623	0.00267782769
624	0.002677811796
625	0.002677806497
626	0.002644577919
627	0.002644574572
628	0.002644550033
629	0.002644551707
630	0.002621135935
631	0.002621124223
632	0.002621135098
633	0.002621126175
634	0.002621112511
635	0.002614120294
636	0.002614077072
637	0.002608893768
638	0.002608881499
639	0.002608873412
640	0.002608857796
641	0.002608857796
642	0.002608857517
643	0.002608826844
644	0.002608813459
645	0.002608804535
646	0.002608804535
647	0.002608793103
648	0.002608780275
649	0.002608771631
650	0.002608770794
651	0.002608744025
652	0.002608750159
653	0.00260874988
654	0.002608743188
655	0.002603539249
656	0.002603530326
657	0.002603537576
658	0.002603530605
659	0.002603482642
660	0.002598516007
661	0.002598512661
662	0.002598518795
663	0.002598511824
664	0.002598495372
665	0.002598510151
666	0.002581110614
667	0.002575386895
668	0.002575366818
669	0.002575365145
670	0.002575365145
671	0.00257534925
672	0.00257534925
673	0.00257534925
674	0.00257534925
675	0.002575365145
676	0.002575359846
677	0.002575359846
678	0.002575343952
679	0.002575343952
680	0.002575328615
681	0.0025753275
682	0.002575323596
683	0.002575301845
684	0.002575209545
685	0.002575195881
686	0.002575195045
687	0.002575178871
688	0.002575175246
689	0.002575168833
690	0.002575176919
691	0.002575161583
692	0.002575150986
693	0.002575163535
694	0.002575147082
695	0.002575144294
696	0.002575115572
697	0.002575121986
698	0.002575116408
699	0.002575121428
700	0.002575110274
701	0.002575105254
702	0.002575103581
703	0.002575093264
704	0.002575082667
705	0.002575081831
706	0.00257507235
707	0.002575084062
708	0.002575077927
709	0.002575075138
710	0.002575079042
711	0.002574979771
712	0.002574976704
713	0.002574968059
714	0.002574912846
715	0.002574914798
716	0.002574899183
717	0.002574881057
718	0.002574856797
719	0.002574848153
720	0.002574838951
721	0.002574829748
722	0.002574838114
723	0.002574829191
724	0.002574533608
725	0.002574476722
726	0.002574461106
727	0.002574467798
728	0.002574458317
729	0.002574443817
730	0.002574438798
731	0.002574433221
732	0.002574428759
733	0.00257442123
734	0.002574425134
735	0.002574420394
736	0.00257441649
737	0.002574409797
738	0.00257440422
739	0.002574380239
740	0.0025743702
741	0.002574378008
742	0.002574356815
743	0.00257436044
744	0.002574364623
745	0.002574350681
746	0.002574345103
747	0.002574321959
748	0.002574295468
749	0.002574290448
750	0.002574296862
751	0.00257429742
752	0.002574281246
753	0.002566070724
754	0.002566053714
755	0.002566038656
756	0.002566038656
757	0.002566039214
758	0.002565992645
759	0.00256594524
760	0.002565947192
761	0.002565934923
762	0.002565934923
763	0.002565914009
764	0.002565906201
765	0.002565912615
766	0.002565822824
767	0.002565822824
768	0.002565822824
769	0.002565822824
770	0.002565825334
771	0.002565818363
772	0.002565818363
773	0.002565818363
774	0.002565800795
775	0.002565800795
776	0.002565800795
777	0.002565800795
778	0.002565800795
779	0.002565800795
780	0.002565800795
781	0.002565792987
782	0.002565797449
783	0.002565725784
784	0.002565710168
785	0.002565710168
786	0.002565710168
787	0.002565710168
788	0.002565702918
789	0.002565697899
790	0.002565681446
791	0.002565683956
792	0.002565691206
793	0.002565627628
794	0.002565613685
795	0.002565606435
796	0.002565603089
797	0.002565599185
798	0.002565588031
799	0.002565574646
800	0.002565577156
801	0.002565475096
802	0.002565447211
803	0.002565443028
804	0.002565429643
805	0.002565426854
806	0.002565410681
807	0.002565412633
808	0.002565359651
809	0.002565351007
810	0.002565344314
811	0.002565335112
812	0.002565319775
813	0.002565274043
814	0.00256526512
815	0.002565268466
816	0.002565259543
817	0.002565239466
818	0.002565239187
819	0.00256524086
820	0.002560461613
821	0.002560442372
822	0.002560423968
823	0.002560429266
824	0.002560429545
825	0.002560427872
826	0.002560424247
827	0.002560423132
828	0.002560428709
829	0.002560394689
830	0.002560389112
831	0.002560387439
832	0.002560388554
833	0.002560383256
834	0.002560381025
835	0.002560365688
836	0.002560364294
837	0.002560355649
838	0.002560256378
839	0.002560256936
840	0.002560253589
841	0.002560258609
842	0.002560245224
843	0.002560256378
844	0.002560242714
845	0.002560231839
846	0.002560225983
847	0.002560215944
848	0.002560211204
849	0.00256021957
850	0.002560213992
851	0.002560203396
852	0.002560210089
853	0.002560209531
854	0.002560210925
855	0.002560209252
856	0.002560195588
857	0.002560196146
858	0.002560197819
859	0.002560200329
860	0.002560189453
861	0.002560199213
862	0.00256019754
863	0.002560205069
864	0.00254773759
865	0.002547715561
866	0.002547720859
867	0.00254771807
868	0.002547713609
869	0.002547709147
870	0.002547709147
871	0.002547688233
872	0.002547702455
873	0.00254767206
874	0.002547657281
875	0.00254762828
876	0.002547618241
877	0.002547629953
878	0.002547613222
879	0.00254760653
880	0.002547607645
881	0.002547602626
882	0.002547607087
883	0.002547580039
884	0.002547578365
885	0.00254747045
886	0.002547471007
887	0.002547432526
888	0.002547419699
889	0.002547418304
890	0.002547364486
891	0.002547364486
892	0.002547364486
893	0.002547364486
894	0.002547364486
895	0.002547364486
896	0.002547364486
897	0.002547364486
898	0.002547364486
899	0.002547364486
900	0.002547364486
901	0.002547364486
902	0.002547360024
903	0.002547360024
904	0.002547360024
905	0.002547360024
906	0.002547360024
907	0.002547360024
908	0.002547360024
909	0.002547360024
910	0.002547360024
911	0.002547360024
912	0.002547360024
913	0.002547360024
914	0.002547354168
915	0.002547354168
916	0.002547355563
917	0.002547355563
918	0.002547355563
919	0.002547355563
920	0.002547355563
921	0.002547355563
922	0.002547355563
923	0.002547355563
924	0.002547350264
925	0.002547350264
926	0.002547350264
927	0.002547350264
928	0.002547350264
929	0.002547350264
930	0.002547350264
931	0.002547350264
932	0.002547326562
933	0.002547326562
934	0.002547326562
935	0.002547326562
936	0.002547326562
937	0.002547326562
938	0.002547326562
939	0.002547326562
940	0.002547326562
941	0.002547326562
942	0.002547326562
943	0.002547326562
944	0.002547326562
945	0.002547320427
946	0.002547236772
947	0.002547237887
948	0.002547237887
949	0.002547237887
950	0.002547237887
951	0.002547237887
952	0.002547237887
953	0.002547237887
954	0.002547237887
955	0.002547237887
956	0.002547237887
957	0.002547237887
958	0.002547237887
959	0.00254723956
960	0.00254723956
961	0.002547231195
962	0.002547231195
963	0.002547231195
964	0.002547231195
965	0.002547223108
966	0.002547218367
967	0.002547218367
968	0.002547216415
969	0.002547216415
970	0.002547213348
971	0.002547146424
972	0.002547151164
973	0.002547134991
974	0.002547126067
975	0.002547121327
976	0.002547114356
977	0.002547091211
978	0.002547077826
979	0.002547078384
980	0.002547064441
981	0.002547048268
982	0.002547029027
983	0.002547015642
984	0.00254701369
985	0.002547001978
986	0.002546983016
987	0.00254697242
988	0.002546977718
989	0.002546962939
990	0.002546945929
991	0.002546943419
992	0.002546915255
993	0.002546916928
994	0.002546922226
995	0.002546914419
996	0.002546919996
997	0.002546925851
998	0.002546916649
999	0.002546914976
